id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,image_ids,preview
192,4,如何安全更换温控器的电池，确保更换后设备功能正常？,0.785556,洗碗机手册,洗碗机手册.txt,洗碗机,0,45,manual_洗碗机手册_s0_c45,,号： 重要信息或使用提示 关乎生命和财产安全的危险情况警告 触电危险
192,5,如何安全更换温控器的电池，确保更换后设备功能正常？,0.784936,洗碗机手册,洗碗机手册.txt,洗碗机,0,44,manual_洗碗机手册_s0_c44,,符号： 重要信息或使用提示 关乎生命和财产安全的危险情况警告 触电危险
193,1,当标签与端子不匹配时，应如何正确为温控器重新接线，确保连接无误？,0.792894,空调手册,空调手册.txt,注,32,0,manual_空调手册_s32_c0,,# 注 ・若将遥控器对准其他电子设备，可能会对其进行操控，请务必将遥控器对准空调的信号接收器。 ・为保证正常操作，用软布擦拭信号发射器和接收器。
193,2,当标签与端子不匹配时，应如何正确为温控器重新接线，确保连接无误？,0.742418,儿童电动摩托车手册,儿童电动摩托车手册.txt,警告！ 为了您孩子的安全，请务必阅读所有警告及组装/使用说明。请妥善保管本指南以备日后查阅,3,0,manual_儿童电动摩托车手册_s3_c0,Manual26_1|Manual26_2|Manual26_3|Manual26_4,# 警告！ 为了您孩子的安全，请务必阅读所有警告及组装/使用说明。请妥善保管本指南以备日后查阅 · 需由成人完成组装。本产品包含包装材料及小零件，可能对儿童造成危险。组装时请让儿童远离，并妥善处理包装材料。 <PIC>[Manual26_1] <PIC>[Manual26_2] <PIC>[Manual26_3] <P
193,3,当标签与端子不匹配时，应如何正确为温控器重新接线，确保连接无误？,0.732798,电钻手册,电钻手册.txt,1）工作区域安全 a）保持工作区域整洁且照明良好。 杂乱或昏暗的区域易引发事故。b）切勿在易燃易爆环境中操作电动工具， 例如存在易燃液体、气体或粉尘的场所,1,4,manual_电钻手册_s1_c4,,致危险情况。 5）电池式工具的使用与保养 a）只能使用制造商指定的充电器充电。 适用于一种电池组的充电器用于其他电池组时可能引发火灾。 b）只能使用专门指定的电池组配合电动工具使用。 使用其他任何电池组可能导致受伤和火灾风险。 c）电池组不使用时， 使其远离其他金属物体， 如回形针、硬币、钥匙、钉子、螺丝或其他小金属物
193,4,当标签与端子不匹配时，应如何正确为温控器重新接线，确保连接无误？,0.732249,功能键盘手册,功能键盘手册.txt,III. 保修范围与除外责任 请注意，本保修并非无条件保障。若产品在保修期内出现经合理判定的故障，我们将根据库存情况，自行决定为您提供维修或更换服务，更换产品可,15,1,manual_功能键盘手册_s15_c1,,权经销商处购买的产品，售后不承担退货运费，仅承担换货时寄回给最终用户的单程运费。参与“三日换新”计划的电源供应器，无论购买地点，只要是授权经销商，均提供往返加急配送服务。 # IV. 损害免责条款 本保修项下我们的唯一义务与责任，仅限于自行选择以全新或翻新、功能相近且价值相等或更高的产品维修或更换故障产品。在任何情况下
193,5,当标签与端子不匹配时，应如何正确为温控器重新接线，确保连接无误？,0.732109,可编程温控器手册,可编程温控器手册.txt,热泵系统接线,6,0,manual_可编程温控器手册_s6_c0,Manual36_35|Manual36_36|Manual36_37,# 热泵系统接线 # 连接电线：热泵 将每根标记电线与新温控器上的相同字母匹配 将电线插入对应端子。 注：若插入电线困难，可按下对应端子旁的端子按钮 标签不匹配？ 若标签与温控器字母不匹配，请参阅第13页 <PIC>[Manual36_35] # 备用接线（仅适用于热泵） # 注释： 1. 保持R滑动开关在向上位置（1
194,1,遇到温控器故障时，可采用哪些故障排除解决方案？,0.818461,摩托艇手册,摩托艇手册.txt,技能： 无需思考即可知晓每个操控装置的位置与使用方法。,6,0,manual_摩托艇手册_s6_c0,,# 技能： 无需思考即可知晓每个操控装置的位置与使用方法。
194,2,遇到温控器故障时，可采用哪些故障排除解决方案？,0.728884,健身追踪器手册,健身追踪器手册.txt,双击按钮 双击按钮可打开语音助手、快捷设置、通知和非接触式支付的快捷入口。点击快捷方式即可打开。,17,0,manual_健身追踪器手册_s17_c0,,# 双击按钮 双击按钮可打开语音助手、快捷设置、通知和非接触式支付的快捷入口。点击快捷方式即可打开。
194,3,遇到温控器故障时，可采用哪些故障排除解决方案？,0.693658,健身追踪器手册,健身追踪器手册.txt,长按按钮 长按按钮1秒可激活你选择的功能。首次使用按钮快捷操作时，选择其激活的功能。如需更改长按按钮激活的功能，请打开手表上的设置应用，然后点击快捷方式。确认长,16,0,manual_健身追踪器手册_s16_c0,,# 长按按钮 长按按钮1秒可激活你选择的功能。首次使用按钮快捷操作时，选择其激活的功能。如需更改长按按钮激活的功能，请打开手表上的设置应用，然后点击快捷方式。确认长 按快捷方式已开启，然后点击长按选择你想要的应用。
194,4,遇到温控器故障时，可采用哪些故障排除解决方案？,0.686877,摩托艇手册,摩托艇手册.txt,训练2：拖曳速度满舵转向 1. 将车把向任意方向转到最大，让艇360°转向。 2. 练习顺时针与逆时针转向，熟悉艇体对车把动作的响应。,32,0,manual_摩托艇手册_s32_c0,,# 训练2：拖曳速度满舵转向 1. 将车把向任意方向转到最大，让艇360°转向。 2. 练习顺时针与逆时针转向，熟悉艇体对车把动作的响应。
194,5,遇到温控器故障时，可采用哪些故障排除解决方案？,0.685254,摩托艇手册,摩托艇手册.txt,操作方法： 驾驶者与乘客总重量越大，平衡艇体难度越高。,62,0,manual_摩托艇手册_s62_c0,,# 操作方法： 驾驶者与乘客总重量越大，平衡艇体难度越高。
195,1,设备或系统中构成处理器单元的关键组件或部件有哪些？,0.786581,VR头显手册,VR头显手册.txt,处理器单元外壳、VR头显外壳、头托、接口,29,0,manual_VR头显手册_s29_c0,,# 处理器单元外壳、VR头显外壳、头托、接口 若有污渍，用柔软干布擦拭即可。 若处理器单元、电源线或其他部件上的接口变脏，可能导致信号传输异常。若耳机或头显接口不洁，还可能出现噪音或声音中断。
195,2,设备或系统中构成处理器单元的关键组件或部件有哪些？,0.754269,VR头显手册,VR头显手册.txt,高温提示,16,0,manual_VR头显手册_s16_c0,,# 高温提示 ● 若处理器单元内部温度升高，屏幕将显示提示信息。此时，请关闭系统并静置一段时间。待处理器单元冷却后，将其移至通风良好的位置，再继续使用。 ● 请勿遮挡处理器单元的通风口，请勿在封闭橱柜等易积热的环境中使用本产品。
195,3,设备或系统中构成处理器单元的关键组件或部件有哪些？,0.729903,电钻手册,电钻手册.txt,钻孔（图7） 图7 注意：钻薄材料时，请使用木质“垫板”防止材料损坏。 1. 使用变速拨杆选择所需速度/扭矩范围，匹配计划作业的速度和扭矩。将调节环（C）,24,1,manual_电钻手册_s24_c1,,中取出，查明堵转原因。 不要反复扣动扳机尝试启动堵转的电钻——这可能损坏电钻。 6. 为最大程度减少堵转或钻透材料，减轻电钻压力，让钻头平稳钻透最后部分。 7. 将钻头从钻孔中拉出时保持电机运转。这有助于防止卡钻。
195,4,设备或系统中构成处理器单元的关键组件或部件有哪些？,0.708114,儿童电动摩托车手册,儿童电动摩托车手册.txt,使用前检查清单：,13,0,manual_儿童电动摩托车手册_s13_c0,,# 使用前检查清单： · 重要！首次使用车辆前，电池需充电8至12小时，连续充电不得超过20小时。仅可由成人进行充电操作。 · 按照说明书完整组装车辆 · 检查所有紧固件是否拧紧，所有部件是否牢固。
195,5,设备或系统中构成处理器单元的关键组件或部件有哪些？,0.706429,水泵手册,水泵手册.txt,化油器调整,27,0,manual_水泵手册_s27_c0,,# 化油器调整 化油器是发动机关键部件，调整工作应交由具备专业知识、数据和设备的经销商完成。
196,1,耳机有哪些类型，以及如何更换耳塞？,0.799968,VR头显手册,VR头显手册.txt,更换耳塞,27,0,manual_VR头显手册_s27_c0,Manual38_4,# 更换耳塞 立体声耳机出厂时已安装M号耳塞。可更换为S号或L号耳塞以获得更贴合的佩戴效果。取下时，旋转耳塞后将其拔下即可。<PIC>[Manual38_4] 请牢固安装耳塞，防止使用过程中意外脱落。
196,2,耳机有哪些类型，以及如何更换耳塞？,0.789928,VR头显手册,VR头显手册.txt,耳塞,33,0,manual_VR头显手册_s33_c0,,# 耳塞 将耳塞从立体声耳机上取下，用中性洗涤剂手洗。用软布完全擦干后再装回耳机。取下耳塞的详细说明，请参阅“更换耳塞”（第13页）。 长时间接触水或灰尘可能损坏镜片并缩短其使用寿命。 在欧洲及土耳其地区，当您在电气产品或包装上看到此符号时，表示相关电气产品不应作为普通生活垃圾处理。为确保正确处理废弃物，请依照适用法律
196,3,耳机有哪些类型，以及如何更换耳塞？,0.766697,VR头显手册,VR头显手册.txt,立体声耳机,26,0,manual_VR头显手册_s26_c0,Manual38_3,# 立体声耳机 <PIC>[Manual38_3]A）耳塞
196,4,耳机有哪些类型，以及如何更换耳塞？,0.675478,VR头显手册,VR头显手册.txt,使用与操作,9,2,manual_VR头显手册_s9_c2,,力。音量越大，听力受损越快。为保护听力： ○ 缩短以高音量使用头显或耳机的时间。 ○ 请勿调高音量以隔绝环境噪音。 ○ 若听不到身边人说话，请调低音量。 ● 在特别干燥的环境下使用头显或耳机时，耳朵可能偶尔感受到短暂轻微的静电触击。这是人体积聚静电所致，并非头显或耳机故障。
196,5,耳机有哪些类型，以及如何更换耳塞？,0.508964,冰箱手册,冰箱手册.txt,温度控制,73,0,manual_冰箱手册_s73_c0,,# 温度控制 冰箱配有控制装置，可调节冷藏室温度。
197,1,为保持遮光罩的清晰度和功能性，正确的清洁步骤是什么？,0.791618,相机手册,相机手册.txt,长时间曝光模式 按住快门按钮时快门保持打开。用于拍摄夜景。需要使用桌面或三脚架。,22,0,manual_相机手册_s22_c0,,# 长时间曝光模式 按住快门按钮时快门保持打开。用于拍摄夜景。需要使用桌面或三脚架。 • 根据亮度调整按下快门的时间。
197,2,为保持遮光罩的清晰度和功能性，正确的清洁步骤是什么？,0.7204,功能键盘手册,功能键盘手册.txt,7. 使用功能键盘搭配CAM软件,12,1,manual_功能键盘手册_s12_c1,,射设置界面，用户可创建全新的自定义按键绑定，并按需保存至配置文件（详见B部分）。 # D. 灯光模式 配置文件1至4自带四种默认灯光模式，按下FN键+F1、F2、F3或F4即可切换调用。
197,3,为保持遮光罩的清晰度和功能性，正确的清洁步骤是什么？,0.71376,电钻手册,电钻手册.txt,维修 充电器和电池组不可维修。 为确保产品安全可靠，维修、保养和调节（包括碳刷检查和更换）应由专业工厂服务中心、专业授权服务中心或其他合格维修人员执行。务必,31,0,manual_电钻手册_s31_c0,,# 维修 充电器和电池组不可维修。 为确保产品安全可靠，维修、保养和调节（包括碳刷检查和更换）应由专业工厂服务中心、专业授权服务中心或其他合格维修人员执行。务必 使用相同的替换零件。
197,4,为保持遮光罩的清晰度和功能性，正确的清洁步骤是什么？,0.700456,水泵手册,水泵手册.txt,定期保养,24,0,manual_水泵手册_s24_c0,,# 定期保养 保养表 定期保养对获得最佳性能和安全运行至关重要。
197,5,为保持遮光罩的清晰度和功能性，正确的清洁步骤是什么？,0.693083,VR头显手册,VR头显手册.txt,保养与清洁,28,0,manual_VR头显手册_s28_c0,,# 保养与清洁 清洁时请务必遵守以下说明。 ● 出于安全考虑，清洁前请拔下电源线并断开其他所有线缆。 ● 请勿使用溶剂或其他化学药剂清洁产品外壳。 ● 请勿使用经化学处理的清洁布擦拭产品。
198,1,为确保安全且最佳的使用效果，游玩区域的推荐尺寸是多少？,0.783156,电钻手册,电钻手册.txt,在线注册 感谢您的购买。立即注册产品，享受： • 保修服务：产品出现问题时，注册可帮助您获得更高效的保修服务。 • 所有权证明：发生火灾、洪水、盗窃等保险,32,0,manual_电钻手册_s32_c0,,# 在线注册 感谢您的购买。立即注册产品，享受： • 保修服务：产品出现问题时，注册可帮助您获得更高效的保修服务。 • 所有权证明：发生火灾、洪水、盗窃等保险 损失时，产品注册可作为购买凭证。 • 安全保障：注册后，如根据《联邦消费者安全法》需要发布安全通知，我们可及时联系您。 请访问www.dewalt.com/re
