id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,route,heuristic_route,result_route,image_ids,preview
371,5,How can you clean the grease filter of a over-the-range microwave?,0.339698,空调手册,空调手册.txt,清洁 3M 多重防护滤网,76,0,manual_空调手册_s76_c0,manual,unknown,manual,Manual01_31,# 清洁 3M 多重防护滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 抽出 3M 多重防护滤网。 <PIC>[Manual01_31] * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，切勿用水清洗 3M 多重防护滤网，以免造成滤网损坏。
372,1,How can you replace the charcoal filter of a over-the-range microwave?,0.346741,空气净化器手册,空气净化器手册.txt,指示说明 违反操作说明可能导致死亡或严重受伤。违反操作说明可能导致受伤或物质损坏。,0,2,manual_空气净化器手册_s0_c2,manual,unknown,manual,Manual03_0|Manual03_1|Manual03_2|Manual03_3,下更换滤网。请勿使用非厂家推荐的滤网。 禁止 请勿在设备运行时移动产品。 # 清洁时 注意 使用柔软干布及温和清洁剂清洁设备。请勿通电清洁，以免导致触电或故障。使用前请拆除滤网上的塑料包装。 注意 请将塑料包装远离儿童，以防窒息。 # 如何拆除滤网塑料包装 新产品内置一体式滤网。拆除滤网包装前请务必拔下设备插头。 注意
372,2,How can you replace the charcoal filter of a over-the-range microwave?,0.346046,发电机手册,发电机手册.txt,AE00471 油箱滤网,49,0,manual_发电机手册_s49_c0,manual,unknown,manual,,# AE00471 油箱滤网 1. 打开油箱盖，取出滤网。 ① 滤网 2. 用溶剂清洁滤网，如有损坏请更换。 3. 擦拭干净后装回滤网。
372,3,How can you replace the charcoal filter of a over-the-range microwave?,0.345863,水泵手册,水泵手册.txt,油箱滤网,37,0,manual_水泵手册_s37_c0,manual,unknown,manual,Manual31_32,# 油箱滤网 1. 拆下油箱盖及滤网。 ①油箱盖 ②油箱滤网 2. 用溶剂清洗滤网，损坏则更换。 3. 擦干滤网后装回。<PIC>[Manual31_32]
372,4,How can you replace the charcoal filter of a over-the-range microwave?,0.336139,空气净化器手册,空气净化器手册.txt,指示说明 违反操作说明可能导致死亡或严重受伤。违反操作说明可能导致受伤或物质损坏。,0,9,manual_空气净化器手册_s0_c9,manual,unknown,manual,Manual03_21|Manual03_22|Manual03_23,湿毛巾清洁滤网仓内部。3 每月清洁设备及预过滤网 1-2 次。 # 滤网清洁 1 若滤网过脏请直接更换。滤网污染程度因使用环境和运行时长而异，清洁时间相应调整。2 更换滤网期间，可用吸尘器或软刷清洁预过滤网。 禁止 切勿用水清洗滤网。 # 更换滤网 1 需更换滤网时，滤网更换指示灯将亮起红色。每 6-12 个月更换一次
372,5,How can you replace the charcoal filter of a over-the-range microwave?,0.334574,空调手册,空调手册.txt,清洁等离子滤网,78,0,manual_空调手册_s78_c0,manual,unknown,manual,Manual01_32,# 清洁等离子滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 在 10 秒内取下等离子滤网。 <PIC>[Manual01_32] * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 5 将滤网置于阴凉处晾干。
373,1,How can you replace the oven light of a over-the-range microwave?,0.349815,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,1,manual_烤箱手册_s3_c1,manual,unknown,manual,oven_05|oven_06|oven_07,）。<PIC>[oven_05]3. 复位时，抬起加热元件并轻轻向自身方向拉动，确保其支撑在侧支架上。# 更换烤箱灯# 更换后部灯（如有）：1. 断开烤箱电源。2. 拧下灯罩（图6），<PIC>[oven_06]更换灯泡（参见灯泡型号说明），再拧回灯罩（图7）。<PIC>[oven_07]3. 重新接通烤箱电源。# 注
373,2,How can you replace the oven light of a over-the-range microwave?,0.34083,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,0,manual_烤箱手册_s3_c0,manual,unknown,manual,oven_01|oven_02|oven_03|oven_04|oven_05,# 佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。 # 拆卸烤箱门# 拆卸门体：1. 完全打开烤箱门。2. 抬起卡扣并向前推至极限位置（图1）。<PIC>[oven_01]3. 将烤箱门关至最大角度（A），向上抬起（B）并转动（C）直至脱开（D）（图2）。<PIC>[oven_02]# 安装门体：
373,3,How can you replace the oven light of a over-the-range microwave?,0.260722,烤箱手册,烤箱手册.txt,佩戴防护手套。 执行以下操作前，请确保烤箱已冷却。维护前请断开电源。,3,2,manual_烤箱手册_s3_c2,manual,unknown,manual,Manual28_7|oven_08,接通烤箱电源。# 注意：- 仅使用25‑40W/230V E‑14、耐温300℃白炽灯。- 灯泡可从售后服务中心购买。 重要提示：- 灯罩复位前，请勿使用烤箱。# 烤箱使用说明 电气连接参见安装章节 <PIC>[Manual28_7] 1. 控制面板 2. 顶部加热元件/烤架 3. 冷却系统（如有）4. 铭牌（请勿拆除
373,4,How can you replace the oven light of a over-the-range microwave?,0.209749,相机手册,相机手册.txt,■ 闪光灯设置 选择以下设置之一。,13,0,manual_相机手册_s13_c0,manual,unknown,manual,,# ■ 闪光灯设置 选择以下设置之一。
373,5,How can you replace the oven light of a over-the-range microwave?,0.20171,冰箱手册,冰箱手册.txt,注意 • 务必检查橡胶材质的O型圈。 • 灯泡长时间点亮后请勿触碰，温度极高。 • 灯泡功率最大30W。 • 门体长时间打开时，内部灯点亮7分钟后会自动熄灭以,97,0,manual_冰箱手册_s97_c0,manual,unknown,manual,,# 注意 • 务必检查橡胶材质的O型圈。 • 灯泡长时间点亮后请勿触碰，温度极高。 • 灯泡功率最大30W。 • 门体长时间打开时，内部灯点亮7分钟后会自动熄灭以 保障安全。（重新开门灯亮。）
374,1,How can you set the PCI Express 3.0 x16 slots of a motherboard?,0.134477,可编程温控器手册,可编程温控器手册.txt,热泵系统接线,6,1,manual_可编程温控器手册_s6_c1,manual,unknown,manual,Manual36_37|Manual36_38|Manual36_39,单 同时按住菜单键和+键约5秒进入高级菜单。 <PIC>[Manual36_37] 2 按选择键进入系统设置（ISU）菜单。 3 按选择键循环切换系统设置编号。注：请参阅第8页“系统设置选项”查看完整的系统设置编号及选项列表 <PIC>[Manual36_38] 4 按+或-更改数值或从可用选项中选择。 5 按选择键保
374,2,How can you set the PCI Express 3.0 x16 slots of a motherboard?,0.031939,功能键盘手册,功能键盘手册.txt,8. 在硬件模式下使用键盘,13,0,manual_功能键盘手册_s13_c0,manual,unknown,manual,,# 8. 在硬件模式下使用键盘 # A. RGB灯光控制 配置文件1至4自带四种默认灯光模式，按下FN键+F1、F2、F3或F4即可切换调用。若已设置自定义灯光并分配至某板载配置文件，切换至该自定义配置文件时将激活自定义灯光。 # B. 切换至已存储配置文件（1-4） 按下FN（功能键）+F1、F2、F3或F4中任意一
374,3,How can you set the PCI Express 3.0 x16 slots of a motherboard?,0.027839,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,56,manual_健身单车手册_s0_c56,manual,unknown,manual,,单位。1. 日期：按增加/减少按钮调节当前闪烁数值。按左/右按钮切换当前调节段（月/日/年）。2. 按确认键设置。3. 时间：按增加/减少按钮调节当前闪烁数值。按左/右按钮切换当前调节段（小时/分钟/上午或下午）。4. 按确认键设置。5. 计量单位：按增加/减少按钮在“英里”（英制）和“公里”（公制）之间切换。6. 按
375,1,How can you set the jumpers of a motherboard?,0.177632,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,3,manual_健身单车手册_s0_c3,manual,unknown,manual,Manual14_4|Manual14_5|Manual14_6|Manual14_7|Manual14_8|Manual14_9,零件。3. 使用推荐扳手，顺时针拧紧螺栓和螺母，逆时针松开，除非另有说明。4. 连接两个部件时，轻轻抬起并对准螺栓孔，帮助螺栓穿过。5. 装配可能需要两人配合。零件 <PIC>[Manual14_4] <PIC>[Manual14_5] 注：多媒体线在包装袋内。配件/工具 <PIC>[Manual14_6] <PIC>
375,2,How can you set the jumpers of a motherboard?,0.139132,功能键盘手册,功能键盘手册.txt,6.2 轴体拆卸/重新安装 安装轴体前，请确保所有针脚笔直，无弯曲或折向轴底外壳的情况。目视检查轴体上的两个金属针脚与键盘上的轴座插孔对应。垂直向下用力将轴体插,11,0,manual_功能键盘手册_s11_c0,manual,unknown,manual,Manual21_15,# 6.2 轴体拆卸/重新安装 安装轴体前，请确保所有针脚笔直，无弯曲或折向轴底外壳的情况。目视检查轴体上的两个金属针脚与键盘上的轴座插孔对应。垂直向下用力将轴体插 入键盘插槽。正确插入后，轴体外壳两侧应紧贴键盘上盖面板。<PIC>[Manual21_15]
375,3,How can you set the jumpers of a motherboard?,0.131044,可编程温控器手册,可编程温控器手册.txt,拆卸旧温控器,2,3,manual_可编程温控器手册_s2_c3,manual,unknown,manual,Manual36_14|Manual36_15|Manual36_16|Manual36_17|Manual36_18,IC>[Manual36_14] 10 整理并将电线穿过UWP底座 打开UWP底座，将成束电线从底座背面穿过。确保每根电线至少露出1/4英寸，便于插入电线端子。 <PIC>[Manual36_15] 11 安装墙塞。 建议使用包装盒内提供的墙塞安装温控器。 您可使用UWP底座标记墙塞安装位置。 a) 校准墙座水平 b)
375,4,How can you set the jumpers of a motherboard?,0.122937,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,4,manual_健身单车手册_s0_c4,manual,unknown,manual,Manual14_10|Manual14_11|exercise_bikes_01,罩安装到主机组件上 注意：确保控制台线缆接头（a）不会掉入控制台立柱。对齐线缆接头上的卡扣，确保接头锁紧。请勿挤压控制台线缆。确保顶部护罩上的卡舌卡入主机组件。 <PIC>[Manual14_10] # 3. 将把手安装到控制台立柱上 注意：请勿挤压线缆。将把手（7）放入支架（6a），调整把手至所需角度，将 T 型手柄
375,5,How can you set the jumpers of a motherboard?,0.120882,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,55,manual_健身单车手册_s0_c55,manual,unknown,manual,Manual14_25,nual14_24] 请勿将座管调节到高于管上的限位标记（STOP）。！# 脚部姿势/脚踏绑带调节 带绑带的脚踏板可提供稳固支撑。1. 将脚掌中心放在脚踏板上。2. 转动脚踏板至可触及位置。3. 将绑带固定在鞋面上。 <PIC>[Manual14_25] 4. 另一侧脚重复操作。确保脚尖和膝盖朝前，以保证最佳踩踏效率。
376,1,How can you set the rear panel connectors of a motherboard?,0.335552,可编程温控器手册,可编程温控器手册.txt,拆卸旧温控器,2,4,manual_可编程温控器手册_s2_c4,manual,unknown,manual,Manual36_17|Manual36_18|Manual36_19|Manual36_20,h或Rc） <PIC>[Manual36_17] 1. 将R开关拨至向上位置。 <PIC>[Manual36_18] 2. 将R线（R、Rh或Rc）插入R端子。 # 若有2根R线（R或Rh，以及Rc） <PIC>[Manual36_19] 1. 将R开关拨至向下位置。 <PIC>[Manual36_20] 2. 将Rc
376,2,How can you set the rear panel connectors of a motherboard?,0.304652,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,3,manual_健身单车手册_s0_c3,manual,unknown,manual,Manual14_4|Manual14_5|Manual14_6|Manual14_7|Manual14_8|Manual14_9,零件。3. 使用推荐扳手，顺时针拧紧螺栓和螺母，逆时针松开，除非另有说明。4. 连接两个部件时，轻轻抬起并对准螺栓孔，帮助螺栓穿过。5. 装配可能需要两人配合。零件 <PIC>[Manual14_4] <PIC>[Manual14_5] 注：多媒体线在包装袋内。配件/工具 <PIC>[Manual14_6] <PIC>
376,3,How can you set the rear panel connectors of a motherboard?,0.282657,健身单车手册,健身单车手册.txt,请遵守以下警告：阅读并理解本机上的所有警告。！仔细阅读并理解装配说明。装配产品时，请始终让旁观者和儿童远离。在得到指示前，请勿将电源连接到机器上。请勿在室外、潮,0,4,manual_健身单车手册_s0_c4,manual,unknown,manual,Manual14_10|Manual14_11|exercise_bikes_01,罩安装到主机组件上 注意：确保控制台线缆接头（a）不会掉入控制台立柱。对齐线缆接头上的卡扣，确保接头锁紧。请勿挤压控制台线缆。确保顶部护罩上的卡舌卡入主机组件。 <PIC>[Manual14_10] # 3. 将把手安装到控制台立柱上 注意：请勿挤压线缆。将把手（7）放入支架（6a），调整把手至所需角度，将 T 型手柄
